,Region,Venue,Venue ID,Venue Latitude,Venue Longitude,Venue Primary Category
204,Sobornyi,Le Silpo,4f9bb87fe4b060642f046520,48.46073630402192,35.05019630325291,Gourmet Shop
205,Sobornyi,Teddy / Тедди,4fd368d3e4b0b3abb347b924,48.458213555369966,35.05862940964591,Kids Store
206,Sobornyi,White Coffeebar,5923e7eb356b4941964914f1,48.46205075531327,35.048773397590054,Coffee Shop
207,Sobornyi,DoubleDecker Cake & Coffee,5036220fe4b025c29f6c7cc3,48.463480384198355,35.04893694945091,Dessert Shop
208,Sobornyi,High Hill,5891ec5e2f91cb092bf4a9fd,48.462613272881455,35.05206019717047,Coffee Shop
209,Sobornyi,Old Pal,576433e4498e141ecb99343a,48.46167797158495,35.048316927794716,Cocktail Bar
210,Sobornyi,Три бобри,5440c44a498ef1ca788ae19c,48.462471206475506,35.050406642706776,Coffee Shop
211,Sobornyi,Січеславська Набережна,4da8b794f7b12d2d9a1234d0,48.46873308130554,35.05656916782112,Waterfront
212,Sobornyi,One Black Coffee Please,596117aa603d2a7c94bdf809,48.46529939249351,35.05746347130197,Coffee Shop
213,Sobornyi,Менора / מנורה / Menorah (Менора),4f941519e4b04c3ffa453de1,48.463887036166945,35.05330681800842,Cultural Center
214,Sobornyi,Титан / Titan,5263fbf611d230d5ff888025,48.45647911865798,35.06004171642254,Gym / Fitness Center
215,Sobornyi,Balletera,53d0f087498ee5d622fdd039,48.460848828619234,35.06611555506757,Dance Studio
216,Sobornyi,Настолкино,57557a23498e7cf9fa5faa09,48.46556244596125,35.05181296538572,Toy / Game Store
217,Sobornyi,Оглядовий майданчик парку Шевченка,4e25ae17d4c0d18a28a8783a,48.464615637864604,35.069145397519144,Scenic Lookout
218,Sobornyi,SOHO Fitness & SPA,544baf03498e45ba2fdb6697,48.461135740819394,35.05080188291372,Spa
219,Sobornyi,Heisenberg Coffee Lab,5919443318d43b22a4c5f14f,48.459208,35.064682,Coffee Shop
220,Sobornyi,Мыши Бляхера  / Mishi Blyahera (Миші Бляхера),4c76b7c4b4b4b60cf05f250e,48.46428720862639,35.048757791519165,Modern European Restaurant
221,Sobornyi,Culturist,5d90b54614e7a900086dec15,48.458355,35.05848,Coffee Shop
222,Sobornyi,Біла Стріла,5ab0fd37b9ac387ddca36566,48.45987015610638,35.054043900463604,Coffee Shop
223,Sobornyi,Buoni Fratelli,51f95f2c498e15311c4a4412,48.457747302112736,35.0573022097345,Italian Restaurant
224,Sobornyi,Артист,5486d335498e11594cc7f1f8,48.45753661693784,35.062908794562475,Comfort Food Restaurant
225,Sobornyi,Object Coffee,586150053e9dfb1137314361,48.461605006868275,35.04800052649582,Coffee Shop
226,Sobornyi,Зе Румс,5675425d498edfae4eecf5f6,48.46292308908625,35.05401931839625,Modern European Restaurant
227,Sobornyi,Le Grill,5160321ce4b00d989d5ed3a1,48.460546571735044,35.05007614140686,BBQ Joint
228,Sobornyi,Patisserie,58b36be301f077619871f83c,48.46077447600168,35.0506567955017,Dessert Shop
229,Sobornyi,Крик / Krik,4d3591cc72a8b1f7977fbad0,48.462676829096,35.046732906380555,Theater
230,Sobornyi,Ча Дао,53f71ee0498ecdca24da94c2,48.45948072157266,35.05538353220708,Tea Room
231,Sobornyi,I Feel Espresso Bar,58f107ba829b0c25eb12734d,48.46596677849821,35.050952829275055,Café
232,Sobornyi,Monkey Shop,50d072a4e4b0a6c927649344,48.46198039338892,35.05013108253479,Mobile Phone Shop
233,Sobornyi,SOHO restaurant & bar,5a0ee15fa22db756daf78682,48.460866397377146,35.05123331963816,Restaurant
234,Sobornyi,Cascade Plaza,4f9a4575e4b0de626650a956,48.460567079615124,35.049984044851534,Shopping Mall
235,Sobornyi,TWINS bar,5bb903172bf29b002d3eca1d,48.46253048070951,35.05062819435449,Cocktail Bar
236,Sobornyi,Fish In House,5b38d899b5cb76002ce58346,48.45719,35.068512,Fishing Store
237,Sobornyi,Varburger,55c9de1b498e8149db655ef6,48.46359639771805,35.04612688718384,Burger Joint
238,Sobornyi,Shepit,5c3dd2cafb8e59002c388c41,48.45773667874997,35.05447697307785,Coffee Shop
239,Sobornyi,Абажур,559eb363498eb93d9d286ead,48.45982892488008,35.06436889529715,Restaurant
240,Sobornyi,Банка,4ea1d18b4690104bb34bd2b9,48.46011055550653,35.06730548729952,Irish Pub
241,Sobornyi,Люба Кава / Luba Kava,559bc832498e2b5571aa3406,48.458054144409545,35.05248763555939,Coffee Shop
242,Sobornyi,Massimo Dutti,508acbe3e4b09898c6f16c38,48.466687479153514,35.05067117900926,Boutique
243,Sobornyi,SiSi Italian,5d5adf5f4feb4e000823d730,48.468441,35.056266,Italian Restaurant
244,Sobornyi,Парк культури та відпочинку ім. Т. Г. Шевченка,4bc964a30687ef3b6ef7d9cc,48.462222284872304,35.07162094116211,Park
245,Sobornyi,Boomerang / Бумеранг,4f4775b6e4b0e7e90d6bffa8,48.469613986926824,35.04923880816289,Board Shop
246,Sobornyi,Teahouse,551cfd1c498e614682910aac,48.46497252982586,35.04386734731413,Tea Room
247,Sobornyi,Кеды Искусствоведа,5980b573e7a2373f3e3cfde4,48.46273374889434,35.04657675865955,Pub
248,Sobornyi,Wine Time,5120f1c9e4b0bd4eec5d0076,48.46617927784642,35.04302505858199,Wine Shop
249,Sobornyi,Holy Bun,5a1d433a89e49031248b008a,48.46481530113186,35.043726439427886,Bakery
250,Sobornyi,Big Mama,5c17d94a78782c002cb8de38,48.45999311992526,35.06985727985696,Pizza Place
251,Sobornyi,В Главных Ролях,5d3c80012a367f000844e3f7,48.463461,35.05067,Gastropub
252,Sobornyi,Супкультура,5985dfae123a191137615c43,48.46670719851705,35.04858283604788,Soup Place
253,Sobornyi,Aromateque,539995df498ed490cdd50d97,48.46056868469314,35.05000330255302,Perfume Shop
254,Sobornyi,Bottle Bar,5974f984b9ac383dd3db3309,48.463958,35.05224,Beer Bar
255,Sobornyi,Музей українського живопису,526103c911d22a80cde52d58,48.46301552560667,35.044705199123676,Art Museum
256,Sobornyi,Фестивальний Причал,4de91d39e4cd15735407ab9b,48.46660620686102,35.06530975365004,Scenic Lookout
257,Sobornyi,Мост-Сіті центр / Most-City Center (Мост-Сіті Центр),4bc885700050b713b97eba3b,48.466945,35.051128,Shopping Mall
258,Sobornyi,Нагорний ринок,54c39351498eea71db5f7782,48.45712420272257,35.06893950419722,Market
259,Sobornyi,Sport Life,533f3431498e444a26a16d18,48.46749013874442,35.05714655648603,Gym / Fitness Center
260,Sobornyi,Sport Star,57f783d3498e4ef9df062393,48.46569909810242,35.06625180579838,Gym / Fitness Center
261,Sobornyi,Bar Acacia,5c7b02c2f8cbd4002c4eaa5e,48.466028,35.045736,Bar
262,Sobornyi,Цунамі / Tsunami,4ea590a29adff6343af65b5a,48.45741160674796,35.06919289199484,Spa
263,Sobornyi,Лазерхаус,5502f0e7498e26f68f81b356,48.47031737127309,35.043921417951246,Health & Beauty Service
264,Sobornyi,mixtura_bar,56210838498eaf51180429aa,48.45945200747604,35.068104938203625,Cocktail Bar
265,Sobornyi,Puri Chveni,585ec25beef5da0d3a318363,48.46138378898875,35.047671319986385,Caucasian Restaurant
266,Sobornyi,Coast / Коаст,4c505cd13a6f2d7fc2b97177,48.46353817199719,35.074204415470135,Restaurant
267,Sobornyi,Монастирський острів,4ead2c7030f855f5b332be7e,48.46575092367893,35.07518291473389,Island
268,Sobornyi,Нос,58e2752ffef5fa7476df74e1,48.45583757788077,35.05050081197196,Coffee Shop
269,Sobornyi,Black Sheep,58eb5ff4a4367c18bbf5f365,48.462107,35.048979,Ramen Restaurant
270,Sobornyi,Пам'ятник Т.Г. Шевченко / Shevchenko Monument,4f81d3c8e4b0a6d0b76ec020,48.46585424147103,35.07408119052188,Monument / Landmark
271,Sobornyi,Winovnik,5aeb8620947c0500396bb6dd,48.46240569196239,35.049660082603985,Wine Bar
272,Sobornyi,Mister Cat,5a21bf8f2a7ab64dffc46d2d,48.465156,35.046133,Pizza Place
273,Sobornyi,Atelier No5,582e436fa598b363197f7315,48.46244175935763,35.046195766391335,Coffee Shop
274,Sobornyi,Top Waffle,5b7d6c181fa763002c41af04,48.46652,35.049637,Bakery
275,Sobornyi,Франс.уа,55c47729498ea57359526db4,48.46666463826952,35.04628608808086,Bakery
276,Sobornyi,Хінкальня,585913e6debdf65d6443ca92,48.46734257639446,35.05030387274904,Caucasian Restaurant
277,Sobornyi,JYSK,51617f8f72da2e608edb8803,48.469510095600235,35.052428801116925,Furniture / Home Store
278,Sobornyi,Аптека №1 Медичної Академії,4f7d8ab8e4b02ba242c7b27b,48.45840780714814,35.06391415337194,Pharmacy
279,Sobornyi,Sport Life,580a58d738facd4bcf539691,48.4507024194603,35.06828165036005,Gym / Fitness Center
280,Sobornyi,"Антикафе ""Место""",56801f8c498e18e105c809ab,48.46682575883421,35.046266423067514,Arcade
281,Sobornyi,The Atelier,55801473498e60503157083a,48.470149262167844,35.04943712208916,Coffee Shop
282,Sobornyi,Артсвит / Artsvit,512202b4e4b0a44107f750a4,48.46073240924614,35.04697691580257,Art Gallery
283,Sobornyi,Schrödinger Сafe (Schrödinger),576d7e21498e21f501483082,48.46408756384752,35.04819245112173,Modern European Restaurant
284,Sobornyi,Львівська майстерня шоколаду / Lviv Handmade Chocolate,50350028e4b045eebb4b8c65,48.46322763263427,35.048293566825926,Chocolate Shop
285,Sobornyi,Сирне Королівство,5683d214498e1338d45d9249,48.450329097965735,35.060547888577645,Cheese Shop
286,Sobornyi,Соборна площа / Soborna Square,4e78469bd22dc865f0db2439,48.45758345905455,35.06561279296875,Plaza
287,Sobornyi,Double Bar,59c14e6eb3c9610775b83591,48.4635999572607,35.05063842220119,Restaurant
288,Sobornyi,For Rest,5bd47470e97dfb002c6fa5e7,48.458896,35.049081,Vegetarian / Vegan Restaurant
289,Sobornyi,Папа Карла,504db8d5e4b0c4f4a4c61be3,48.456865995949435,35.059646223632846,Café
290,Sobornyi,CAN.UA,4e1c1a5c81306017a4cd5dab,48.46162367523967,35.043441096285754,Electronics Store
291,Sobornyi,Reikartz,4dd64f1152b1a5c6442f90d6,48.461396205949775,35.04213481875465,Hotel
292,Sobornyi,Butlers,50a52b60e4b07aa4bcaf4c8c,48.46669812462344,35.05064018380671,Furniture / Home Store
293,Sobornyi,Fit4You,553b6929498e67b88596c1f3,48.464877865793724,35.04324197876661,Gym
294,Sobornyi,Oz Kava,5d025807e075500039b19d6c,48.462293,35.043556,Coffee Shop
295,Sobornyi,One Dollar Bar,579de888498e7d4972ca689a,48.46017995998657,35.06911189569206,Café
296,Industrialnyi,CrossFit F3 Fitness,554782ac498e42346378a1a3,48.51715604171638,35.080037696038616,Gym / Fitness Center
297,Industrialnyi,Корона,4fba822ae4b0613b62bf4783,48.521600092162814,35.07533740225338,Boarding House
298,Industrialnyi,Edburg / Эдбург,4f081868e4b0c3ff839018e2,48.52002540377661,35.07534726467519,Eastern European Restaurant
299,Industrialnyi,Orange,503b9d55e4b0e2a7dbfff720,48.51122020877144,35.071843575219035,Gym / Fitness Center
300,Industrialnyi,Булочка З Провулочка,5791f3fd498ef0947797c359,48.510238,35.082704,Bakery
301,Industrialnyi,Осетинские Пироги,52c00b2011d2e75285d2336b,48.51926016607069,35.07849168153196,Pie Shop
302,Industrialnyi,Level Up,5057c25ee4b0b1650f0e448e,48.51382200153565,35.07864074910908,Dance Studio
303,Industrialnyi,Фитнес-сити,51ac4116498eb6303da86626,48.516170498440616,35.082598440799465,Gym
304,Industrialnyi,Аптека МедАкадемии,4fb36679e4b0dda735ba7e55,48.51248368496344,35.07025525499037,Pharmacy
305,Industrialnyi,Плов Хочу!,5c1fa629c0cacb002cb1ee9e,48.533268,35.08704,Restaurant
306,Industrialnyi,Юбилейный,4ff206c2e4b087d490413128,48.53109782070909,35.081665208530865,Gym
307,Industrialnyi,Корона / Korona,529f3b3811d2b7c8717ba576,48.519264432384965,35.078361717295806,Gastropub
308,Industrialnyi,Максимус / Maximus,4e882a9c754a0942dfe8ea3e,48.544338293184055,35.08419955858472,Tennis Court
309,Industrialnyi,Viking,511ea222e4b0e88c35ef4c33,48.51747154527263,35.04947327679901,Gym
310,Industrialnyi,Energy Fit,4fb28464e4b010b35ff9aeb0,48.510537341738875,35.08143555978245,Gym / Fitness Center
311,Industrialnyi,Корона Холл,53aea135498e55bfbfd2c5f2,48.519259411477194,35.07836573850924,Restaurant
312,Industrialnyi,WOG,5076b002e4b0de8c8afa4d18,48.54335420699637,35.06942231320081,Gas Station
313,Industrialnyi,Заграва,5343e695498ef2135d81eacf,48.50473053998275,35.07165715564872,Hotel
314,Industrialnyi,"Grill-Pub""Горец""",57053f6dcd100defd4a6f2c1,48.505318,35.077119,BBQ Joint
315,Industrialnyi,Фаэтон,5475eb30498eb17c04bd7349,48.51619452917428,35.07947797618338,BBQ Joint
316,Industrialnyi,Море Пива,507d7d0de4b0e49c616750c1,48.51542514215089,35.05397384351703,Beer Store
317,Industrialnyi,Watsons,529caac611d25170ad3e1839,48.51587944876571,35.07962465286255,Cosmetics Shop
318,Industrialnyi,Акварель,52ee26a811d29388045a3ea0,48.517467498525214,35.07962777182395,Paper / Office Supplies Store
319,Industrialnyi,Булочник,55f5631d498ef09596d7a9c3,48.51056641940773,35.08078733080018,Bakery
320,Industrialnyi,Сандуны,4e7f059b0aafa30264a2355e,48.507860133846755,35.07659866074529,Spa
321,Industrialnyi,Лісопарк Дружби народів,4e172a48ae60de5d28f948c1,48.520386700813766,35.07794551499414,Park
322,Industrialnyi,Наутилус,516c0991e4b056efa636e83f,48.51070827746473,35.080913869647766,Gym
323,Industrialnyi,"Шиномонтаж ""Колеса""",5033b5d5e4b07a7ff4a27af2,48.519028938695676,35.04112995401452,Automotive Shop
324,Industrialnyi,Сад вашей мечты,4fc0d77ce4b014a2d66ec222,48.5333956729853,35.08583271729677,Garden Center
325,Industrialnyi,Бассейн Финансовой академии,4f32b987e4b0195893973609,48.50167681251114,35.069404036636044,Pool
326,Industrialnyi,Роллердром Янтарный,538e1b9a498eb8ab130dfc97,48.52424164639162,35.045761581791,Roller Rink
327,Industrialnyi,Varus,534837ae498ec3fe40c7b8f9,48.51025506160007,35.08004412069673,Grocery Store
328,Industrialnyi,Франс.уа,5336f244498e2e6499b8f197,48.511509402992786,35.07776222808472,Bakery
329,Industrialnyi,Хинкальня,58c92c807a8f044fc088b56a,48.49856,35.0697,Caucasian Restaurant
330,Industrialnyi,JYSK / ЮСК,53045d54498e27f6f2ccc234,48.49848984530927,35.069891383287505,Furniture / Home Store
331,Industrialnyi,Правда парк,527e0a52498e8d1d4d97f0ec,48.49858250673296,35.06887764951945,Theme Park
332,Industrialnyi,8ая Миля,4db9c4f50437ffd20793545d,48.50835430868967,35.09463309992133,Motel
333,Industrialnyi,Сільпо / Silpo,4fd25017e4b0362dd3da2201,48.51689445055483,35.079727504817896,Grocery Store
334,Industrialnyi,Coffee Life,524570d5498e39dea83a9d92,48.49855241731131,35.0698519113488,Coffee Shop
335,Industrialnyi,Feel Good,4eb1b507d5fb935c32b0fae0,48.50379234486503,35.08283492737042,Gym / Fitness Center
336,Industrialnyi,ПравдаКіно,5b0a554b97cf5a0039419d58,48.51765271228986,35.08018948188724,Movie Theater
337,Industrialnyi,Эврика,527d2b6a11d22de547498825,48.53290974257294,35.06558053557033,Pool Hall
338,Industrialnyi,Байкальский Рынок,4f97bbd4e4b0d3c3accf1626,48.519669333235285,35.08699253171464,Farmers Market
339,Industrialnyi,Сквер на Правде,4fbbd330e4b01e390788ba0a,48.50586283116154,35.074344079276436,Park
340,Industrialnyi,АТБ,4e6cf0b045dd435bc1411936,48.52620846952583,35.04610671375783,Supermarket
341,Industrialnyi,Восточный Дворик,500999c5e4b098bae22b5c49,48.509182572008434,35.08065357239567,Food Court
342,Industrialnyi,Веснянка,4e75ccc11495be5171476efa,48.510492219948034,35.0457256472425,Shopping Mall
343,Industrialnyi,Сільпо / Silpo,55d06e65498ed79266632d7a,48.49842595177152,35.069522344199726,Supermarket
344,Industrialnyi,Квітковий ринок,4e9b29a8722edf21e2b960c9,48.51146077641885,35.07539570570543,Flower Shop
345,Industrialnyi,Ева / Еva,4f4a5f54e4b002a2ad86074c,48.514234526058466,35.062271246730305,Cosmetics Shop
346,Industrialnyi,Карпаты,4dfb855581dce49306248b1c,48.5306898156303,35.08526281748182,Eastern European Restaurant
347,Industrialnyi,Watsons,529dac0211d23ab3da48509f,48.49850098390047,35.0699052184105,Cosmetics Shop
348,Industrialnyi,Калиновський ринок,4fae241be4b08885ff2e52e6,48.51157585919591,35.07571200885148,Market
349,Industrialnyi,Вулиця Калинова,4fbb7362e4b0ae1c34f958f6,48.51178384078232,35.07409459592814,Road
350,Industrialnyi,АТБ,50fe7992e4b07787e6cdbf0a,48.512103566328655,35.071801076083055,Convenience Store
351,Industrialnyi,Gloria Jeans,52fa2c4a498eb310e927f6f6,48.49847925323033,35.069792315346916,Clothing Store
352,Industrialnyi,Nautilus / Наутилус,4f9111d0e4b07256ee1be471,48.51067410287845,35.08094692276119,Shopping Mall
353,Industrialnyi,Августін,4f1813a9e4b078805ce3f7ba,48.50542428124085,35.07514350194507,Nightclub
354,Industrialnyi,Бакинский Дворик,4fc61302e4b09c44d20ce405,48.50383266889788,35.08358052901212,Middle Eastern Restaurant
355,Industrialnyi,Шинок,4f3ea5b0e4b0c6aa6fba9de8,48.50856815648587,35.07613146533946,Café
356,Industrialnyi,"конечная маршрутки 115, 149",4faaa204e4b0110a9ff53e0f,48.52903948517361,35.07749907837049,Bus Station
357,Industrialnyi,Coffee Life,4c947401f244b1f7fe62221d,48.51021268195578,35.07998961853908,Coffee Shop
358,Industrialnyi,ЯпонаХата / Yaponahata,52e3def2498eb9e2453e986c,48.49858090322046,35.069494653694555,Sushi Restaurant
359,Industrialnyi,Феррум,51388c1fe4b07e17cf55fdbd,48.510106869353706,35.08395304403704,Gym / Fitness Center
360,Industrialnyi,Ринок Образцовий,4d970617647d8cfa5fe5c83d,48.51399595785966,35.05565325688279,Farmers Market
361,Industrialnyi,Шоколад,4ef8a83a9adf7bbf899c9a46,48.50929132411173,35.084578416678156,Café
362,Industrialnyi,Burger zone,52c5b153498e70bc70b959cb,48.498457657679396,35.069703588079285,Burger Joint
363,Industrialnyi,Парк ім. С. Кірова / Kirov Park,513de9b1e4b0fce94cbba33c,48.502768469094185,35.05433391891985,Park
364,Industrialnyi,Где-то Возле Корзинки,555383c0498e6d01a0b80465,48.52730413794764,35.04873453264684,Big Box Store
365,Industrialnyi,Macdonald's,551fd19d498ed5c1ea143083,48.52720526451749,35.047629799961896,Fast Food Restaurant
366,Industrialnyi,Мотель Транзит,4ce66b958ef78cfa332b8c9b,48.53639657903532,35.054593999725526,Motel
367,Industrialnyi,Тупик 88 маршрутки (Клочко 6),4fa3db22e4b0fd4c3dc93d89,48.52484025937273,35.04587042860784,Bus Station
368,Industrialnyi,Аэродром Подгороднее,4fb7921de4b07562f7679aa0,48.545159358410494,35.0949831478031,Airport
369,Tsentralnyi,Wine Time,4e68c833c65be3a565168065,48.45552329452534,35.023829242105016,Wine Shop
370,Tsentralnyi,Академия Красоты И Здоровья,51c1cca0498e901b5b67b9df,48.46065996299996,35.026076235601685,Salon / Barbershop
371,Tsentralnyi,Дніпро-Арена / Dnipro-Arena (Дніпро-Арена),4d7ba1ea86cfa143a453b8a0,48.46036538247453,35.03244459629059,Soccer Stadium
372,Tsentralnyi,MasterZoo XL,4f2e7b8ee4b006ef9a2fadff,48.46373172481681,35.02830052706116,Pet Store
373,Tsentralnyi,SunRise,4fb5f06ce4b0b2d0a810f9a2,48.4514643416082,35.021614634549,Tanning Salon
374,Tsentralnyi,Crossfit Factory,59c34ac6c8b2fb02a2ecced2,48.4598920699974,35.036236695713335,Gym / Fitness Center
375,Tsentralnyi,Human,572c63c8498ec2eb836ce735,48.44980394298213,35.02431159234336,Gym / Fitness Center
376,Tsentralnyi,Сквер Героїв / Public Garden of Heroes (Сквер Героїв),4cc16d0bf4448cfacb7d5698,48.46566111027961,35.03220961835935,Park
377,Tsentralnyi,Novia De Art,517fc294e4b0da486a5a8c7d,48.4635164855976,35.034705586609626,Bridal Shop
378,Tsentralnyi,Времена Года,51c2d011498e5eae00240e7c,48.46602545303121,35.03381171013954,Food Truck
379,Tsentralnyi,Акварель,51378b85e4b08e9b2d82b95c,48.45850115535284,35.025116187067624,Arts & Crafts Store
380,Tsentralnyi,Wine Time,5120f1c9e4b0bd4eec5d0076,48.46617927784642,35.04302505858199,Wine Shop
381,Tsentralnyi,Silpo,5d73bfaa30a199000899f0de,48.467456,35.036927,Supermarket
382,Tsentralnyi,Сквер Хорошего Настроения,4f6c558de4b0541c604e86da,48.46667864644376,35.024831520097614,Recreation Center
383,Tsentralnyi,Teahouse,551cfd1c498e614682910aac,48.46497252982586,35.04386734731413,Tea Room
384,Tsentralnyi,Holy Bun,5a1d433a89e49031248b008a,48.46481530113186,35.043726439427886,Bakery
385,Tsentralnyi,Sport Life,4f255916e4b0eec7ff1516d9,48.47064070640847,35.02185104995534,Gym / Fitness Center
386,Tsentralnyi,Newport Hotel,567b1de9498ec3e88eb60368,48.468525476199986,35.02799045507033,Hotel
387,Tsentralnyi,Викинг,4da997a94df01c19b1742d64,48.453734600864586,35.02848249712129,Restaurant
388,Tsentralnyi,Крик / Krik,4d3591cc72a8b1f7977fbad0,48.462676829096,35.046732906380555,Theater
389,Tsentralnyi,Old Pal,576433e4498e141ecb99343a,48.46167797158495,35.048316927794716,Cocktail Bar
390,Tsentralnyi,Джайпур,4e75e0861495be51714f2764,48.474489648909135,35.02883180587649,Gym / Fitness Center
391,Tsentralnyi,Музей українського живопису,526103c911d22a80cde52d58,48.46301552560667,35.044705199123676,Art Museum
392,Tsentralnyi,Varburger,55c9de1b498e8149db655ef6,48.46359639771805,35.04612688718384,Burger Joint
393,Tsentralnyi,White Coffeebar,5923e7eb356b4941964914f1,48.46205075531327,35.048773397590054,Coffee Shop
394,Tsentralnyi,Мастерская Керамики Сергея Горбаня,4f22a136e4b03bdcfae1d939,48.44958709286626,35.04355877289664,Art Gallery
395,Tsentralnyi,Лазерхаус,5502f0e7498e26f68f81b356,48.47031737127309,35.043921417951246,Health & Beauty Service
396,Tsentralnyi,HAVE Coffee,5a2fa09e69e77b22f361c493,48.46938619295018,35.038928379213864,Coffee Shop
397,Tsentralnyi,Reikartz,4dd64f1152b1a5c6442f90d6,48.461396205949775,35.04213481875465,Hotel
398,Tsentralnyi,Object Coffee,586150053e9dfb1137314361,48.461605006868275,35.04800052649582,Coffee Shop
399,Tsentralnyi,DoubleDecker Cake & Coffee,5036220fe4b025c29f6c7cc3,48.463480384198355,35.04893694945091,Dessert Shop
400,Tsentralnyi,Катеринославський бульвар / Katerynoslavsky boulevard (Катеринославський бульвар),4e205fa5ae6015b2129a5939,48.46090212251527,35.05015895197577,Pedestrian Plaza
401,Tsentralnyi,Pushkin Coffee & Beer,53c527cd498e3bc74d4eb836,48.46550556393916,35.02708722150323,Café
402,Tsentralnyi,Prostor,53e4ccec498e8c4437120706,48.46434258424875,35.03742150946657,Auto Garage
403,Tsentralnyi,Pa-Si-Ju,558cfeb5498e6a17da7dfe6f,48.47324938101741,35.02912513492513,French Restaurant
404,Tsentralnyi,Le Silpo,4f9bb87fe4b060642f046520,48.46073630402192,35.05019630325291,Gourmet Shop
405,Tsentralnyi,Кеды Искусствоведа,5980b573e7a2373f3e3cfde4,48.46273374889434,35.04657675865955,Pub
406,Tsentralnyi,Tortuga Travel Agency,4f995749e4b0aaa3beac6f77,48.466342905503105,35.01379221572916,General Travel
407,Tsentralnyi,Мыши Бляхера  / Mishi Blyahera (Миші Бляхера),4c76b7c4b4b4b60cf05f250e,48.46428720862639,35.048757791519165,Modern European Restaurant
408,Tsentralnyi,Bar Acacia,5c7b02c2f8cbd4002c4eaa5e,48.466028,35.045736,Bar
409,Tsentralnyi,CAN.UA,4e1c1a5c81306017a4cd5dab,48.46162367523967,35.043441096285754,Electronics Store
410,Tsentralnyi,Репортер / Reporter,4c99d3c13bc3199cb32cad62,48.46202263136751,35.05147359146453,Eastern European Restaurant
411,Tsentralnyi,Чебуречна №1,54f727ef498eb5e3841643e8,48.46301815549726,35.041401450738306,Café
412,Tsentralnyi,Три бобри,5440c44a498ef1ca788ae19c,48.462471206475506,35.050406642706776,Coffee Shop
413,Tsentralnyi,Акварель / Akvarel,5795ef42498e69f15e6aff43,48.46664448935475,35.04252124002697,Paper / Office Supplies Store
414,Tsentralnyi,Le Grill,5160321ce4b00d989d5ed3a1,48.460546571735044,35.05007614140686,BBQ Joint
415,Tsentralnyi,Nagori relax&hall,575d52fd498e0ed92be4f018,48.449642,35.024365,Restaurant
416,Tsentralnyi,Алея Небесної Сотні,539ddc84498e1b0751ebf2c7,48.46587897450659,35.029757022857666,Pedestrian Plaza
417,Tsentralnyi,Atelier No5,582e436fa598b363197f7315,48.46244175935763,35.046195766391335,Coffee Shop
418,Tsentralnyi,SOHO Fitness & SPA,544baf03498e45ba2fdb6697,48.461135740819394,35.05080188291372,Spa
419,Tsentralnyi,Інклюзивний дитячий майданчик,5b311584f0b490002c51ac1c,48.466720461955404,35.03252188967911,Park
420,Tsentralnyi,Oz Kava,5d025807e075500039b19d6c,48.462293,35.043556,Coffee Shop
421,Tsentralnyi,Парк Лазаря Глоби,4dd2badc227159fef251f6a1,48.469401095015996,35.031393834793924,Park
422,Tsentralnyi,Говинда / Govinda,4ddfa0a818388714bb6c3321,48.470915071398395,35.010121797995744,Vegetarian / Vegan Restaurant
423,Tsentralnyi,Fit4You,553b6929498e67b88596c1f3,48.464877865793724,35.04324197876661,Gym
424,Tsentralnyi,Onur Bakery,5c9774d59cadd9002c21441a,48.46830886317628,35.038178461145584,Coffee Shop
425,Tsentralnyi,Blades,5662f50e38fa1e55a60e7e68,48.46063157074181,35.053945425219624,Salon / Barbershop
426,Tsentralnyi,Cascade Plaza,4f9a4575e4b0de626650a956,48.460567079615124,35.049984044851534,Shopping Mall
427,Tsentralnyi,Dance Republic,55a7a750498e39b5deec0a05,48.47726445462828,35.024194527112606,Dance Studio
428,Tsentralnyi,Patisserie,58b36be301f077619871f83c,48.46077447600168,35.0506567955017,Dessert Shop
429,Tsentralnyi,TeaHouse,4fc64774e4b05ab8c3eb3eb9,48.46628972734834,35.044211873303766,Tea Room
430,Tsentralnyi,Mister Cat,5a21bf8f2a7ab64dffc46d2d,48.465156,35.046133,Pizza Place
431,Tsentralnyi,Puri Chveni,585ec25beef5da0d3a318363,48.46138378898875,35.047671319986385,Caucasian Restaurant
432,Tsentralnyi,Monkey Shop,50d072a4e4b0a6c927649344,48.46198039338892,35.05013108253479,Mobile Phone Shop
433,Tsentralnyi,6 чувство,556f294d498ea4dbffa51252,48.45935198351732,35.05182284091463,Arcade
434,Tsentralnyi,Паб «Три ноги»,53be997f498ef20ed96bfc7c,48.464022,35.05234,Gastropub
435,Tsentralnyi,Boomerang / Бумеранг,4f4775b6e4b0e7e90d6bffa8,48.469613986926824,35.04923880816289,Board Shop
436,Tsentralnyi,Goodbay,50b23959e4b0fdf0a21bcb81,48.46210835790879,35.02711535046147,Shopping Mall
437,Tsentralnyi,High Hill,5891ec5e2f91cb092bf4a9fd,48.462613272881455,35.05206019717047,Coffee Shop
438,Tsentralnyi,Нос,58e2752ffef5fa7476df74e1,48.45583757788077,35.05050081197196,Coffee Shop
439,Tsentralnyi,Супкультура,5985dfae123a191137615c43,48.46670719851705,35.04858283604788,Soup Place
440,Tsentralnyi,Мегарон / Megaron,4d299da6342d6dcb9fe104cb,48.45980320729003,35.034605095573205,Gym / Fitness Center
441,Tsentralnyi,SOHO restaurant & bar,5a0ee15fa22db756daf78682,48.460866397377146,35.05123331963816,Restaurant
